[[0.42976069002666084], [0.814560622023212], [0.7612989630722107], [0.6602906784392255], [0.7725740128446758], [0.6676291219452334], [0.6586670727378203], [0.545978146781267], [0.42234831423615915], [0.8598366242256961], [0.7396540600904289], [0.5396792398307195], [0.6883286125669403], [0.5114191527302658], [0.7527405213472529], [0.6173751587835454], [0.7398592559209798], [0.709410452820727], [0.5349676762749381], [0.4294345157799825], [0.4514257423366558], [0.4563331866381011], [0.7055769425237051], [0.436737802524627], [0.6609956697299774], [0.6663815120134946], [0.6581362648853916], [0.5721716145296214], [0.539499669791198], [0.42300191127886644], [0.6257621764715086], [0.6890269511108338], [0.5840654294863592], [0.8083308438648166], [0.6883521411214858], [0.41294035515909366], [0.6516752637755397], [0.6279287527364568], [0.4776960675820172], [0.6188981531572497], [0.6265951027002468], [0.5062304350377369], [0.39372120590961046], [0.5321473162729649], [0.7279573780415107], [0.5895291858099253], [0.3474470294361976], [0.6598240256789977], [0.6099297380954871], [0.6776317252999089], [0.6690066372587173], [0.40591806334132], [1.0387954957561598], [0.7107642646934025], [0.43126180189866614], [0.393233515675224], [0.662721840865463], [0.5652736680963596], [0.7049630632582551], [0.5979234413002066], [0.67091934295912], [0.5908281019370855], [0.6925816098258237], [0.6289733214672817], [0.8131272496056837], [0.3904439599213031], [0.7222648203375241], [0.4356181828337529], [0.5955182244948418], [0.6331437573078493], [0.5866243685899917], [0.45674808552244583], [0.5139839293601468], [0.690051736934054], [0.7587282439513444], [0.7003475328510415], [0.5915257246236756], [0.7878361470021937], [0.6672456937109948], [0.6150322476121052], [0.482539210828268], [0.5734870263672835], [0.46716608045432984], [0.6391150062326346], [0.6106940361374108], [0.6411141578025963], [0.40800214958425934], [0.6882073156942488], [0.4948886589149859], [0.6629629806437144], [0.671631388334566], [0.445787640052925], [0.6081713578987236], [0.6241888998774949], [0.7343793867517816], [0.5983378494307566], [0.4588892691318116], [0.834327161944896], [0.5285200450202614], [0.6061456808701646], [0.6973064483378457], [0.5266302131729216], [0.649945975744616], [0.4174880982107531], [0.6574172052196186], [0.48235205735784087], [0.6380987831436001], [0.6180138489131057], [0.46886588574802646], [0.5259535811560221], [0.44627996177014595], [0.39923203186550404], [0.49424981932742157], [0.5995116853010168], [0.5053626689413304], [0.5589588626510467], [0.4125848788030626], [0.5153328904968736], [0.6752272112431936], [0.5428287486165588], [0.4120267479666025], [0.5555902095930553], [0.7251190682560401], [0.6832479220268735], [0.7703977646093076], [0.6162783692325405], [0.6471699382737381], [0.5918574241795769]]
[[0.43471928600763765], [0.7961448427592581], [0.7490643311100595], [0.5734884998964549], [0.6092555746174034], [0.6954779684745431], [0.6420276044792024], [0.6586889854486134], [0.46451884324235526], [0.7488345200396215], [0.6824939115491051], [0.7605775326262164], [0.6883286125669403], [0.6077269676920827], [0.6779404651868912], [0.5412690239747736], [0.7415547441370397], [0.7253663711173084], [0.6909288259478465], [0.4215265097520321], [0.41788161829683884], [0.4563331866381011], [0.5404304247671404], [0.40239025773213294], [0.6609956697299774], [0.6663815120134946], [0.6581362648853916], [0.5721716145296214], [0.5488389306981574], [0.5815946704235689], [0.7740701114635818], [0.6890269511108338], [0.7570847482497347], [0.5854793193982489], [0.5557359704152918], [0.3689549934342509], [0.7381970401588778], [0.7784174509887], [0.5549623185820354], [0.63783583838172], [0.6265951027002468], [0.5980716570751501], [0.5333672070131523], [0.541084105334755], [0.7417662285379256], [0.5761691216131295], [0.3474470294361976], [0.5349663607032136], [0.5751186421053985], [0.5953114655514914], [0.6516739508848566], [0.419665696921919], [0.6387773214823125], [0.713424810626114], [0.527100828787238], [0.5786456575574863], [0.662721840865463], [0.5222881393548192], [0.6713673031155598], [0.7231482724778309], [0.6087089530339185], [0.4608388348513619], [0.6953029000349228], [0.5646561988285311], [0.756959538740643], [0.37179759613827423], [0.7598129361536752], [0.43849888543759624], [0.5385169935785712], [0.5968876710339225], [0.5060319064617845], [0.4622835365954636], [0.47453968820827386], [0.7353461986690711], [0.7547078101279747], [0.7003475328510415], [0.6565790036494159], [0.794826836936976], [0.6172981306507856], [0.525639962129749], [0.45003495406444644], [0.6654598975046835], [0.4569725240442176], [0.4462020277717194], [0.6081703893471673], [0.6542924612776939], [0.384893631790022], [0.6637414493482493], [0.5271576532764044], [0.7288021367562354], [0.671631388334566], [0.4432463198308653], [0.641436139440946], [0.6241888998774949], [0.7343793867517816], [0.43723522135637527], [0.5781678326311972], [0.834327161944896], [0.6536963499502725], [0.6934746204503486], [0.7260788029532135], [0.4962399691282132], [0.649945975744616], [0.46395183211800006], [0.5271584656366163], [0.6750575816215112], [0.5537470737286208], [0.545587090934394], [0.4953117212174002], [0.5221209114696372], [0.44627996177014595], [0.42068835432538426], [0.44811265512883036], [0.6550307978680733], [0.6706188738940906], [0.6448711474155299], [0.6304323689835779], [0.49543658149596553], [0.5782639761560691], [0.47467577852255355], [0.4816463042603432], [0.4849773659861792], [0.6335421236936736], [0.5818081464285365], [0.7447438745372491], [0.6855680717496757], [0.6868505323826005], [0.5039698424496326]]
[[0.42976069002666084], [0.7297787478706892], [0.7873631952194906], [0.5910127677119965], [0.6328639313463876], [0.669050302237655], [0.39058845321170843], [0.6279850309284857], [0.4572544345715789], [0.5723492941567462], [0.6796943472884777], [0.5549859436958382], [0.6817911104135249], [0.5542504739956877], [0.7527405213472529], [0.6532069382458563], [0.7398592559209798], [0.7492873139212457], [0.6317213758954261], [0.3957413082468177], [0.5766190538942697], [0.503891760277499], [0.5463120398150338], [0.5281632654954547], [0.754874899398625], [0.6663815120134946], [0.6145201081470685], [0.4807597206648006], [0.39739491082541195], [0.4793496122816707], [0.64400487242638], [0.5026215995836494], [0.6678869798592076], [0.6757174080293278], [0.4330348451355636], [0.41294035515909366], [0.8021004859264006], [0.7784174509887], [0.5719243595605636], [0.6480683938854456], [0.5638972015913142], [0.48972920773360895], [0.3671563679799066], [0.6411841366915003], [0.5431605232747811], [0.5761691216131295], [0.3489427496230699], [0.5864641419537776], [0.6099297380954871], [0.5067173986906301], [0.6379419906331738], [0.4375811269065335], [1.0387954957561598], [0.6108909919916017], [0.45167635985506516], [0.5196356868762083], [0.662721840865463], [0.4518851484996052], [0.7017945114000553], [0.597655277164988], [0.7159829670534228], [0.5690190243527133], [0.6738687665709602], [0.6613257225931157], [0.6989564472415828], [0.322689807529724], [0.505021349361435], [0.5545923390773753], [0.5914124116123873], [0.6331437573078493], [0.5748620180351418], [0.45056489493728746], [0.4266328869645952], [0.7353461986690711], [0.46505345259514264], [0.7003475328510415], [0.661051741947732], [0.7592426221943854], [0.7015613937475788], [0.6150322476121052], [0.5495403259492239], [0.6481472279763604], [0.50971332799594], [0.5337087752241941], [0.5777031648186094], [0.6910203122168135], [0.4961978924732338], [0.5790451254407125], [0.49868453220556036], [0.7288021367562354], [0.6673664939547465], [0.5210201737302477], [0.5879568671455284], [0.5297479373790578], [0.5686868272156818], [0.5651744188252036], [0.43766396323490175], [0.7948025826743728], [0.5417615344058483], [0.4838517377681613], [0.6792724925929997], [0.4696775174450967], [0.5455760163633933], [0.4174880982107531], [0.65376801773727], [0.5554316485404531], [0.7204293117848459], [0.6646468235424832], [0.5615683419202291], [0.36875277758146385], [0.45432267024855033], [0.3694329239336761], [0.49708289992900545], [0.7867247295865554], [0.7221390891707795], [0.515420830081077], [0.6304323689835779], [0.4923542914511828], [0.5888352936035208], [0.46188448734136645], [0.37073203796500587], [0.5513843118465758], [0.4642535215245476], [0.4355794461580369], [0.6956661055247579], [0.6855680717496757], [0.6637581516263206], [0.4599445421693307]]
[[0.5226175367234615], [0.7459733172030997], [0.7612989630722107], [0.5910127677119965], [0.6295164829481832], [0.4955824289348107], [0.4516603469878845], [0.5142814750125978], [0.3787247873251409], [0.7174801778076226], [0.7396540600904289], [0.5396792398307195], [0.6883286125669403], [0.5542504739956877], [0.7527405213472529], [0.47072152163194136], [0.7398592559209798], [0.6995469886794744], [0.5427296054035344], [0.4186419051063718], [0.4514257423366558], [0.46978478675585916], [0.5164850154991476], [0.436737802524627], [0.6194099828168735], [0.6663815120134946], [0.6197677930652384], [0.520280475755946], [0.3532574698782651], [0.4793496122816707], [0.6257621764715086], [0.5913665551489307], [0.5840654294863592], [0.5761749158231148], [0.4618658714888477], [0.41294035515909366], [0.8021004859264006], [0.6973912962106473], [0.4698664331050497], [0.6188981531572497], [0.6265951027002468], [0.5779421068361321], [0.5390314289906228], [0.541084105334755], [0.7139439258444923], [0.52310265755731], [0.3641778534189608], [0.5286603921937174], [0.6099297380954871], [0.4961047474281026], [0.6690066372587173], [0.419665696921919], [1.0387954957561598], [0.638750579089048], [0.527100828787238], [0.49300095790757575], [0.662721840865463], [0.5130522077776112], [0.651733023854493], [0.597655277164988], [0.5521290243284332], [0.4491324272425218], [0.7083540314912598], [0.6289733214672817], [0.8489430072492927], [0.3974065009894133], [0.6508018635694808], [0.5729588866029125], [0.5872502819259608], [0.6331437573078493], [0.6359982555370837], [0.431889293685045], [0.5345077516404163], [0.7353461986690711], [0.6072320234945452], [0.5584236152778048], [0.5915257246236756], [0.8286843222591822], [0.6672456937109948], [0.6150322476121052], [0.4550470944689122], [0.5386546520742905], [0.6602903923732448], [0.5337087752241941], [0.6976338423693402], [0.6910203122168135], [0.6281274113102407], [0.6016667155904266], [0.4575498732895255], [0.5551492955436632], [0.671631388334566], [0.5403727324517578], [0.4941363801795638], [0.5297479373790578], [0.7343793867517816], [0.597480575041204], [0.4588892691318116], [0.7948025826743728], [0.5285200450202614], [0.6439841324272713], [0.6792724925929997], [0.5266302131729216], [0.6429190607671433], [0.5136549704775923], [0.4613670602634127], [0.5492151159321252], [0.6153235609499206], [0.6124276671678766], [0.5262007091783776], [0.4504592936458708], [0.390910484501988], [0.3008795156747398], [0.4770151753704534], [0.5561930246448497], [0.7353643871711263], [0.5589588626510467], [0.45150478290197105], [0.45591750486795035], [0.6522759467864474], [0.5807023508001539], [0.6159688210617047], [0.5513843118465758], [0.42182877785667], [0.577847326612911], [0.6068157539721711], [0.67939434545939], [0.6471699382737381], [0.3493588406602988]]
[[0.42976069002666084], [0.49605653666840394], [0.7873631952194906], [0.5910127677119965], [0.6092555746174034], [0.6234136613197057], [0.424971388634919], [0.4788418347974839], [0.408624536760871], [0.6210387182547801], [0.7117131974360165], [0.5404075679915681], [0.42239273452139503], [0.4436904746863243], [0.6056932450845317], [0.47072152163194136], [0.5357737911758782], [0.709410452820727], [0.5671420227646409], [0.4215265097520321], [0.4514257423366558], [0.4563331866381011], [0.509345096959549], [0.436737802524627], [0.5883598905842327], [0.6663815120134946], [0.6159134119169604], [0.5721716145296214], [0.35578768518363524], [0.3891029322307577], [0.6257621764715086], [0.6890269511108338], [0.5844779155403146], [0.535360985115355], [0.46457843929415554], [0.40299631290035876], [0.7763359249948614], [0.7784174509887], [0.4698664331050497], [0.6188981531572497], [0.6265951027002468], [0.4676126699392423], [0.38083413071359695], [0.5231229414139353], [0.7139439258444923], [0.5761691216131295], [0.3474470294361976], [0.5792719042195815], [0.5357210680156125], [0.5140018855145176], [0.6296299526080951], [0.4830143196769857], [1.0387954957561598], [0.5539979800977031], [0.43318375187422326], [0.44455966156697163], [0.5257906916442082], [0.5222881393548192], [0.540524645049448], [0.4794872265984994], [0.5521290243284332], [0.45094232520915867], [0.6316436995440373], [0.5751623577846838], [0.8131272496056837], [0.44003288884128555], [0.5372455067479807], [0.4908760680208018], [0.5578914767537295], [0.5091971535435376], [0.5866243685899917], [0.6118031508199792], [0.5412796423993986], [0.6789010501022262], [0.6072320234945452], [0.4827029989391125], [0.5967985482163322], [0.7335357538770635], [0.6672456937109948], [0.5856054639301407], [0.482539210828268], [0.5386254226731101], [0.47718329400982773], [0.5337087752241941], [0.4913120891341948], [0.6401503549756289], [0.44397419103896524], [0.6882073156942488], [0.3845013730360847], [0.7288021367562354], [0.671631388334566], [0.39846839462418004], [0.6081713578987236], [0.6241888998774949], [0.7343793867517816], [0.6467719637617175], [0.4588892691318116], [0.7093218208423939], [0.5285200450202614], [0.40432383612870393], [0.5408774544255249], [0.5266302131729216], [0.7121636643400774], [0.4174880982107531], [0.5271584656366163], [0.42426593124944795], [0.781999341751761], [0.6124276671678766], [0.46886588574802646], [0.6493636581086157], [0.45429098798002576], [0.35662316749987566], [0.4416481811127606], [0.5788810910571941], [0.42423758152910285], [0.5705329129792645], [0.6304323689835779], [0.45591750486795035], [0.6522759467864474], [0.5276302039140253], [0.456519688518758], [0.5812854105745497], [0.4642535215245476], [0.41101833741386123], [0.554087257388715], [0.6162783692325405], [0.5638418026744503], [0.4246097275781734]]
[[0.4550800573165271], [0.8934583902331232], [0.7973149835324009], [0.658352387990999], [0.6092555746174034], [0.6770888422304294], [0.6586670727378203], [0.49726706726190906], [0.46557379155678247], [0.8599485782296034], [0.7396540600904289], [0.6119823186095257], [0.6883286125669403], [0.6482405720331011], [0.7610573232418666], [0.5459011077298731], [0.6476933197300622], [0.8368929253940884], [0.561780379230216], [0.42728791579347464], [0.5003091870995162], [0.7168205730203154], [0.7055769425237051], [0.4546586311359257], [0.5997449442015077], [0.6663815120134946], [0.6145201081470685], [0.5721716145296214], [0.5944817149436561], [0.48124975852182766], [0.6257621764715086], [0.6890269511108338], [0.6325939208842146], [0.6365721489989222], [0.6883521411214858], [0.4099557788778266], [0.6996049749564571], [0.7784174509887], [0.6533472867082866], [0.6384006279518541], [0.6265951027002468], [0.5779421068361321], [0.4883789714926697], [0.7910787161467547], [0.7139439258444923], [0.5761691216131295], [0.35558856294180025], [0.7086259733239826], [0.6642706044763691], [0.5140018855145176], [0.7397952111109118], [0.6140587774289588], [1.0387954957561598], [0.5594275531104433], [0.6039988630332925], [0.49300095790757575], [0.662721840865463], [0.5652736680963596], [0.6581775610758931], [0.7097706081603371], [0.6246625365282308], [0.5908281019370855], [0.7083540314912598], [0.6037696312976459], [0.6938741758280838], [0.47173660517487725], [0.674378953580484], [0.5729588866029125], [0.5517714374442999], [0.528009009098704], [0.5669100453150979], [0.5566756736396127], [0.5286792200515422], [0.7353461986690711], [0.7587282439513444], [0.7485375148339946], [0.5915257246236756], [0.6647586226111774], [0.5672702113738886], [0.5946491028221184], [0.5293049209613421], [0.6481472279763604], [0.5185563521070058], [0.6391150062326346], [0.6976338423693402], [0.5437292700902101], [0.4348185346877933], [0.8067610022222901], [0.49063782437225034], [0.7288021367562354], [0.671631388334566], [0.5150302650437341], [0.6081713578987236], [0.6241888998774949], [0.7343793867517816], [0.5983378494307566], [0.4743177099457978], [0.7948025826743728], [0.5285200450202614], [0.6240254029875447], [0.6973064483378457], [0.5220771541830642], [0.649945975744616], [0.534511726609844], [0.5888000742446464], [0.5492151159321252], [0.6380987831436001], [0.6148634197340548], [0.5262007091783776], [0.5096298071996256], [0.4313822939263075], [0.34952919385011955], [0.6170165561641543], [0.5621213849243613], [0.7654921652591823], [0.8107571216163989], [0.6304323689835779], [0.5153328904968736], [0.6872629663106792], [0.5396903618722367], [0.6159688210617047], [0.5513843118465758], [0.8009006084409833], [0.422230634131798], [0.7703977646093076], [0.6878887212013491], [0.6435512979077034], [0.42457850270540454]]
[[0.42976069002666084], [0.7365718475926554], [0.7490643311100595], [0.5910127677119965], [0.5746591004952354], [0.81230762892924], [0.6278725856445042], [0.49726706726190906], [0.38799720640873375], [0.6809853444568512], [0.5766119512316215], [0.5404075679915681], [0.5907374548645121], [0.47186621987914185], [0.6110718433075516], [0.6956855157020179], [0.7783574864408817], [0.8156364084135449], [0.8630472259086037], [0.48945252032526326], [0.5476398115850265], [0.5409932731697902], [0.5404304247671404], [0.46740686450622154], [0.6125481051234742], [0.5638855140689947], [0.5611871203776412], [0.5721716145296214], [0.6206853479627353], [0.40701169852741215], [0.6257621764715086], [0.6890269511108338], [0.6181413491796848], [0.6465943188820665], [0.637536287767558], [0.36082693149498846], [0.6516752637755397], [0.5825465930742832], [0.5324786819195226], [0.7189634118926072], [0.6265951027002468], [0.5288930582539864], [0.41662573592534924], [0.813266547339015], [0.7139439258444923], [0.5113675718001051], [0.3474470294361976], [0.6016076019745094], [0.6399132222134152], [0.5561049563915161], [0.6730272806004207], [0.3935773738738742], [1.0387954957561598], [0.5097999748514255], [0.4583255067518456], [0.5786456575574863], [0.5391196039587721], [0.5222881393548192], [0.694861657687279], [0.5370180809480314], [0.7817336999853906], [0.5087315786835087], [0.5982881563834433], [0.5751623577846838], [0.7850122341648045], [0.44003288884128555], [0.6940376621492512], [0.5091577622032705], [0.6451141983478372], [0.7329925113912419], [0.7036953744990455], [0.6118031508199792], [0.548836417097573], [0.6789010501022262], [0.6683660683270618], [0.7124343971784168], [0.5915257246236756], [0.8258203878091821], [0.5980219715617454], [0.44536376606735995], [0.6398298090293859], [0.5084713494829157], [0.4007023165395437], [0.6373246144241553], [0.7465219316299869], [0.5519329019220949], [0.5628623132126856], [0.6582827877236278], [0.488853827509266], [0.5010322230290047], [0.671631388334566], [0.38568429962602657], [0.6081713578987236], [0.6241888998774949], [0.7343793867517816], [0.6220528518922593], [0.4588892691318116], [0.7011435198035798], [0.5285200450202614], [0.6376852998415348], [0.5779703907918062], [0.4962399691282132], [0.649945975744616], [0.4522236561128813], [0.5812612032077038], [0.4731600488426166], [0.5537470737286208], [0.6059099733563083], [0.5802783201858388], [0.5482210299012997], [0.4584171578992424], [0.41902059534279923], [0.4996498925327438], [0.7287490876075248], [0.6852746424149281], [0.7238500943095995], [0.5144420021225257], [0.47281347469463425], [0.6875138874278052], [0.5428287486165588], [0.5117162362569341], [0.6451286472793256], [0.4889154931123374], [0.5667576820817071], [0.5634866201270003], [0.7248129262192612], [0.6471699382737381], [0.6094299375474084]]
[[0.42976069002666084], [0.8255022540868274], [0.7863026436244356], [0.5910127677119965], [0.6092555746174034], [0.6651000033855481], [0.5545350371727024], [0.49726706726190906], [0.38166374932219893], [0.8599485782296034], [0.6824939115491051], [0.546772834734716], [0.6883286125669403], [0.5432123751582145], [0.6779404651868912], [0.730378024227994], [0.6089528868525159], [0.8141685685015799], [0.5341697635681638], [0.46440355266584843], [0.4518292635621295], [0.4521442501412773], [0.5506873326642602], [0.5518493214791028], [0.5883598905842327], [0.5535860374487269], [0.6367018477874652], [0.5721716145296214], [0.4941164407804469], [0.48124975852182766], [0.6257621764715086], [0.6890269511108338], [0.5840654294863592], [0.5572898785003517], [0.6252656761780048], [0.43728121393361485], [0.6516752637755397], [0.7784174509887], [0.5104291975200775], [0.6590463716518783], [0.6265951027002468], [0.4762776888694006], [0.4883302594597737], [0.7910787161467547], [0.7139439258444923], [0.5761691216131295], [0.3474470294361976], [0.5349663607032136], [0.639986496866542], [0.4675983901037989], [0.7512489770632815], [0.35403098777222725], [1.0387954957561598], [0.5781685136037205], [0.4284329167030187], [0.5786456575574863], [0.662721840865463], [0.5390747232350244], [0.6535826142871953], [0.5351006949085717], [0.7412315737211075], [0.5087315786835087], [0.6003678027153357], [0.5751623577846838], [0.8131272496056837], [0.37219424531604134], [0.9468123223120308], [0.4960760586146582], [0.5051187298266783], [0.5841651108448673], [0.5498926711180379], [0.5111680137745975], [0.5565798612004649], [0.7395897604122732], [0.6197568966786007], [0.6672430485604428], [0.5915257246236756], [0.7477236169243295], [0.6672456937109948], [0.7638118119686512], [0.4659261674934644], [0.5386254226731101], [0.4715904502517631], [0.5793457748206353], [0.5164636583897151], [0.5602286819552854], [0.43399008822323304], [0.8067610022222901], [0.48065174896978324], [0.8823345948044763], [0.703159676063678], [0.3124757512459799], [0.6115097741509056], [0.5967278924533738], [0.7343793867517816], [0.6915578389562529], [0.5680430348634063], [0.7331741979917907], [0.5285200450202614], [0.6061456808701646], [0.5351811410356554], [0.5266302131729216], [0.649945975744616], [0.506560901813484], [0.5271584656366163], [0.48235205735784087], [0.5963955115280271], [0.6124276671678766], [0.5802783201858388], [0.35870951409952423], [0.5842703599607035], [0.3792630902635325], [0.5208322458984176], [0.49373589695742404], [0.8565434849842473], [0.7317781747223293], [0.6304323689835779], [0.5739264947779434], [0.6522759467864474], [0.5276302039140253], [0.42156753895107546], [0.6451286472793256], [0.8009006084409833], [0.4750130156661021], [0.7820076262113806], [0.6162783692325405], [0.5638418026744503], [0.4469236861143355]]
[[0.5226175367234615], [0.7961448427592581], [0.7612989630722107], [0.545641546496977], [0.6092555746174034], [0.6676291219452334], [0.5545350371727024], [0.545978146781267], [0.5739196283509027], [0.6574697980987977], [0.8437492071778542], [0.6119823186095257], [0.6883286125669403], [0.6482405720331011], [0.7967574316376199], [0.6600459497219292], [0.7398592559209798], [0.7516557252542221], [0.5138349767718291], [0.3957413082468177], [0.4514257423366558], [0.47789063477089855], [0.5969398068180356], [0.436737802524627], [0.6609956697299774], [0.6663815120134946], [0.6581362648853916], [0.5721716145296214], [0.5944817149436561], [0.48643609001330357], [0.6257621764715086], [0.6890269511108338], [0.586022407829779], [0.5528745190262836], [0.43556075722876597], [0.41294035515909366], [0.6516752637755397], [0.7784174509887], [0.47612964358788046], [0.47311441579447366], [0.6265951027002468], [0.4762776888694006], [0.42271320875141116], [0.6411841366915003], [0.7139439258444923], [0.5761691216131295], [0.3474470294361976], [0.5727356658126908], [0.6099297380954871], [0.505107016178073], [0.6296299526080951], [0.3500442035945524], [0.8359906093519158], [0.7107642646934025], [0.3080039528715452], [0.393233515675224], [0.5006242536690664], [0.6084288761849885], [0.6535826142871953], [0.597655277164988], [0.67091934295912], [0.6430051491377019], [0.5982881563834433], [0.6037696312976459], [0.6938741758280838], [0.4446598274701148], [0.7222648203375241], [0.3648826298693975], [0.5416907298129471], [0.8216081501324857], [0.5327532702951338], [0.6164543573383514], [0.39227406569568835], [0.6789010501022262], [0.6072320234945452], [0.6529726200085022], [0.5915257246236756], [0.5973146705120072], [0.6172981306507856], [0.6150322476121052], [0.482539210828268], [0.5734870263672835], [0.4448753599165197], [0.5337087752241941], [0.6081703893471673], [0.5512460115400827], [0.4112117589981821], [0.648748454177461], [0.49868453220556036], [0.7288021367562354], [0.671631388334566], [0.4322913465758282], [0.5034592385062338], [0.5297479373790578], [0.7343793867517816], [0.7017247540305681], [0.512906092876632], [0.834327161944896], [0.5285200450202614], [0.47804121667993826], [0.6792724925929997], [0.4962399691282132], [0.6509690937194522], [0.534511726609844], [0.5562522940309205], [0.6982190851923518], [0.7111626932471965], [0.5935310970963686], [0.46455435179404403], [0.4504592936458708], [0.44627996177014595], [0.39923203186550404], [0.5527383309348362], [0.52852082725933], [0.701819830080719], [0.5087487097978992], [0.6304323689835779], [0.5237297072589846], [0.6305703933639918], [0.5807023508001539], [0.4411532041758247], [0.5555902095930553], [0.4985330545988701], [0.5097380306547008], [0.7554070668231413], [0.5571533047944616], [0.8210491321507867], [0.4116042660528181]]
[[0.5226175367234615], [0.8934583902331232], [0.7926935648060665], [0.5910127677119965], [0.4978950156260616], [0.59639402691602], [0.5916590267196925], [0.5353459298768767], [0.512961535180559], [0.7220727752781091], [0.6824939115491051], [0.6805971700716982], [0.6883286125669403], [0.4853020980678428], [0.7967574316376199], [0.6405738335989907], [0.8284342395168015], [0.8825072581679833], [0.6150390719627524], [0.4883617025639442], [0.48483543595562545], [0.4719156770745206], [0.6614291581799584], [0.4546586311359257], [0.882660863983792], [0.6663815120134946], [0.5611871203776412], [0.5721716145296214], [0.5377385333710805], [0.4032659170856263], [0.6257621764715086], [0.6890269511108338], [0.6007590042115414], [0.6365721489989222], [0.6152871100562826], [0.41294035515909366], [0.679753325798611], [0.6279287527364568], [0.5653620037747683], [0.6188981531572497], [0.6265951027002468], [0.5873549081498043], [0.5333672070131523], [0.7910787161467547], [0.7139439258444923], [0.5056694218876253], [0.35558856294180025], [0.5600381292943553], [0.5892476443340441], [0.5140018855145176], [0.6730272806004207], [0.4830143196769857], [1.0387954957561598], [0.6114397340417314], [0.48296515140597507], [0.5500270992901983], [0.5673456247315779], [0.5222881393548192], [0.6535826142871953], [0.5799481570088733], [0.5900699134868715], [0.4632561807378738], [0.7540424269034671], [0.5751623577846838], [0.8131272496056837], [0.37179759613827423], [0.6102758090956861], [0.5967952137015964], [0.5955182244948418], [0.6331437573078493], [0.6359982555370837], [0.5566756736396127], [0.46436977860376916], [0.7353461986690711], [0.6072320234945452], [0.7810654508836277], [0.5915257246236756], [0.677161483768478], [0.6800053877216348], [0.6150322476121052], [0.40780342804560593], [0.5386254226731101], [0.4863901396079276], [0.5903944483753067], [0.5763457013463633], [0.5769996283710305], [0.43399008822323304], [0.8067610022222901], [0.47086488245616653], [0.6629629806437144], [0.671631388334566], [0.445787640052925], [0.6081713578987236], [0.6241888998774949], [0.7343793867517816], [0.597480575041204], [0.4588892691318116], [0.7948025826743728], [0.5285200450202614], [0.6260958800041515], [0.6792724925929997], [0.5736050957337787], [0.649945975744616], [0.4174880982107531], [0.5812612032077038], [0.4729440358985239], [0.5671153298820076], [0.5881884826927745], [0.46886588574802646], [0.4504592936458708], [0.3032049826969166], [0.3381016104297473], [0.4584009941519649], [0.5171748613586262], [0.5853717733765937], [0.7317781747223293], [0.5637168917227721], [0.5089093721497117], [0.6522759467864474], [0.5836259737871071], [0.44896553852198545], [0.5356514299924051], [0.7292806940603889], [0.5710180862015087], [0.7203419608003572], [0.6456410850387516], [0.6768080816910091], [0.5147343205235345]]
[[0.42976069002666084], [0.7365718475926554], [0.7612989630722107], [0.5910127677119965], [0.6388030061254575], [0.669050302237655], [0.48977406501533427], [0.5618067209616929], [0.5233169544725037], [0.6540807647471603], [0.5880747983231526], [0.5396792398307195], [0.6883286125669403], [0.5542504739956877], [0.7527405213472529], [0.6561962340771024], [0.7398592559209798], [0.6880794524064727], [0.5460036149385448], [0.5955761874814473], [0.567032949021052], [0.5267464010660816], [0.6305831684610265], [0.5215441591608971], [0.7103440940818037], [0.6663815120134946], [0.69161429697752], [0.5721716145296214], [0.413183945404077], [0.44944342091989586], [0.5543040150398981], [0.6540476791582257], [0.6580545681962331], [0.6365721489989222], [0.5208396402094905], [0.4140847018060001], [0.8021004859264006], [0.7784174509887], [0.6149844579727148], [0.6620148945407383], [0.60692888834362], [0.4243769838739577], [0.4398545864230978], [0.4821876979656558], [0.5640841589117651], [0.5761691216131295], [0.4210173395203084], [0.5883390987098024], [0.6099297380954871], [0.4347013413369605], [0.6437037111441763], [0.4830143196769857], [1.0387954957561598], [0.6108909919916017], [0.38744499466247734], [0.5786456575574863], [0.662721840865463], [0.5123500996561455], [0.6529938924994727], [0.598773092798802], [0.7817336999853906], [0.5917674756981117], [0.5805343153856016], [0.6467292034375756], [0.589152153538029], [0.4178040750098777], [0.6940376621492512], [0.36344773865193925], [0.6451141983478372], [0.6331437573078493], [0.5992665580651299], [0.4770745907713032], [0.509026658172093], [0.6789010501022262], [0.4856215905775218], [0.7485375148339946], [0.5362393563853807], [0.7142274876604934], [0.8397059932128162], [0.6150322476121052], [0.4928684593815347], [0.596334216041637], [0.623857318014836], [0.5742411161197224], [0.6043953782862801], [0.6542924612776939], [0.4535796744425867], [0.8161837660193132], [0.5440430682001814], [0.7288021367562354], [0.5383802003943523], [0.487723792062616], [0.4871598723475063], [0.5297479373790578], [0.5153237012807149], [0.566039100015358], [0.43766396323490175], [0.8205210194949561], [0.47168798113633664], [0.6240254029875447], [0.6792724925929997], [0.6343394927691778], [0.5739412272161761], [0.4174880982107531], [0.5271584656366163], [0.6717749464984755], [0.5963955115280271], [0.6337599898055628], [0.5802783201858388], [0.5221209114696372], [0.4102489252090236], [0.3138220215291725], [0.5779983688375183], [0.5889733024750002], [0.5988545116800877], [0.8278054045729737], [0.6304323689835779], [0.44075844495804234], [0.5888352936035208], [0.3934973297361548], [0.3508940640922942], [0.4374647243930676], [0.4889154931123374], [0.5337947703791405], [0.6894001460425919], [0.6162783692325405], [0.7012632260168541], [0.37254083382557934]]
